sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
school_notebooks_train_0000553,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000553.png,П.п.,manual_review
school_notebooks_train_0000554,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000554.png,х,manual_review
school_notebooks_train_0000554,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000554.png,х,manual_review
school_notebooks_train_0000555,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000555.png,П.п.,manual_review
school_notebooks_train_0000556,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000556.png,П.,manual_review
school_notebooks_train_0000557,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000557.png,п.,manual_review
school_notebooks_train_0000558,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000558.png,П.п,manual_review
school_notebooks_train_0000559,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000559.png,П.п,manual_review
school_notebooks_train_0000560,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000560.png,П.п,manual_review
school_notebooks_train_0000561,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000561.png,х,manual_review
school_notebooks_train_0000561,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000561.png,х,manual_review
school_notebooks_train_0000562,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000562.png,В.,manual_review
school_notebooks_train_0000563,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000563.png,п.,manual_review
school_notebooks_train_0000564,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000564.png,В.,manual_review
school_notebooks_train_0000565,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000565.png,п.,manual_review
school_notebooks_train_0000566,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000566.png,входить,manual_review
school_notebooks_train_0000567,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000567.png,завод;,manual_review
school_notebooks_train_0000568,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000568.png,на,manual_review
school_notebooks_train_0000569,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000569.png,солнцем.,manual_review
school_notebooks_train_0000570,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000570.png,небом;,manual_review
school_notebooks_train_0000571,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000571.png,"фабрику,",manual_review
school_notebooks_train_0000572,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000572.png,"больницу,",manual_review
school_notebooks_train_0000573,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000573.png,Входить,manual_review
school_notebooks_train_0000574,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000574.png,Сибире.,manual_review
school_notebooks_train_0000575,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000575.png,в,manual_review
school_notebooks_train_0000575,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000575.png,в,manual_review
school_notebooks_train_0000576,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000576.png,"Новгороде,",manual_review
school_notebooks_train_0000577,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000577.png,Нижнем,manual_review
school_notebooks_train_0000578,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000578.png,в,manual_review
school_notebooks_train_0000578,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000578.png,в,manual_review
school_notebooks_train_0000579,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000579.png,аллее,manual_review
school_notebooks_train_0000580,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000580.png,по,manual_review
school_notebooks_train_0000581,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000581.png,подъехали,manual_review
school_notebooks_train_0000582,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000582.png,к,manual_review
school_notebooks_train_0000582,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000582.png,к,manual_review
school_notebooks_train_0000583,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000583.png,даче.,manual_review
school_notebooks_train_0000584,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000584.png,Люди,manual_review
school_notebooks_train_0000585,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000585.png,Туристы,manual_review
school_notebooks_train_0000586,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000586.png,Друзья,manual_review
school_notebooks_train_0000587,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000587.png,Когда,manual_review
school_notebooks_train_0000588,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000588.png,ученики,manual_review
school_notebooks_train_0000589,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000589.png,собрались,manual_review
school_notebooks_train_0000590,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000590.png,пошли,manual_review
school_notebooks_train_0000591,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000591.png,влево.,manual_review
school_notebooks_train_0000592,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000592.png,на,manual_review
school_notebooks_train_0000593,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000593.png,П.,manual_review
school_notebooks_train_0000594,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000594.png,п.,manual_review
school_notebooks_train_0000595,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000595.png,Т.,manual_review
school_notebooks_train_0000596,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000596.png,п.,manual_review
school_notebooks_train_0000597,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000597.png,В.,manual_review
school_notebooks_train_0000598,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000598.png,п.,manual_review
school_notebooks_train_0000599,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000599.png,Д.,manual_review
school_notebooks_train_0000600,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000600.png,п.,manual_review
school_notebooks_train_0000601,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000601.png,Р.,manual_review
school_notebooks_train_0000602,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000602.png,п.,manual_review
school_notebooks_train_0000603,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000603.png,И.,manual_review
school_notebooks_train_0000604,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000604.png,участвовали,manual_review
school_notebooks_train_0000605,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/train/school_notebooks_train_0000605.png,п.,manual_review
